src_ip,dst_ip,src_port,dst_port,proto,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,smean,dmean,total_packets,total_bytes,total_load
59.166.0.4,149.171.126.9,24337,25,tcp,0.49180102348327637,52,40,38204,3916,187.06752448051472,621454.5830655291,63700.55877093006,0.009636336681889552,0.012596539961986052,734.6923076923077,97.9,92,42120,85644.3927295574
59.166.0.4,149.171.126.0,61056,5190,tcp,0.09994912147521973,22,14,1822,1952,360.18325592712125,145834.19828871443,156239.49234883126,0.004759481975010463,0.007634382981520433,82.81818181818181,139.42857142857142,36,3774,37759.211329693215
59.166.0.2,149.171.126.1,54482,111,udp,0.004385948181152344,4,4,632,368,1824.0069580343552,1152772.3974777125,671234.5605566427,0.0011699994405110676,0.0009556611378987631,158.0,92.0,8,1000,228000.8697542944
59.166.0.2,149.171.126.1,58131,16607,udp,0.001600027084350586,4,4,584,368,4999.915362837133,2919950.5718968855,1839968.8535240649,0.000413974126180013,0.0001873175303141276,146.0,92.0,8,952,594989.9281776189
59.166.0.2,149.171.126.1,29559,57931,tcp,0.004617929458618164,18,18,4024,2744,7795.70158500697,6971089.595126233,4753645.58872425,0.00025311638327205885,0.00024140582365148207,223.55555555555554,152.44444444444446,36,6768,1465591.8979813103
175.45.176.1,149.171.126.13,6163,179,tcp,0.7074010372161865,10,6,2690,364,22.618004721853826,30421.216350893395,4116.476859377396,0.07850299941168891,0.12418522834777831,269.0,60.666666666666664,16,3054,4317.211651283848
175.45.176.3,149.171.126.15,7935,110,tcp,2.791646957397461,20,20,1252,3350,14.328459368404655,3587.8462258485256,9600.067776831118,0.14688141722428172,0.13861700108176783,62.6,167.5,40,4602,1648.4892503349556
59.166.0.0,149.171.126.4,27274,57042,tcp,0.05588483810424805,90,92,6614,85284,3256.6972755740235,946804.2101383117,12208534.964837585,0.0006243352139933726,0.0006079673767089844,73.4888888888889,927.0,182,91898,1644417.396871987
59.166.0.0,149.171.126.0,56560,54524,tcp,0.011898994445800781,38,40,3046,19906,6555.175763404664,2047904.1410595495,13383315.768854693,0.00031273429458205765,0.00029033269637670275,80.15789473684211,497.65,78,22952,1928902.4887392803
59.166.0.1,149.171.126.4,56648,5190,tcp,0.005572080612182617,22,14,1822,1952,6460.782337084421,2615898.98181507,2802543.8048863974,0.00026533717200869606,0.0003728499779334435,82.81818181818181,139.42857142857142,36,3774,677305.3483376835
59.166.0.9,149.171.126.3,50804,22,tcp,0.33097314834594727,108,114,11232,14122,670.7492771224937,271490.3020050396,341344.9114062651,0.003090345970938139,0.0029237607939053426,104.0,123.87719298245614,222,25354,76604.4016764131
59.166.0.4,149.171.126.2,53633,53,udp,0.001085042953491211,2,2,178,210,3686.4900021973194,1312390.4407822457,1548325.8009228741,8.821487426757812e-06,8.106231689453125e-06,89.0,105.0,4,388,357589.53021313995
59.166.0.4,149.171.126.7,33746,80,tcp,1.0050389766693115,12,18,1772,10456,29.849588619358506,14104.925608934205,83228.61296107002,0.09133172035217285,0.05908959052141975,147.66666666666666,580.8888888888889,30,12228,12166.692321250526
59.166.0.0,149.171.126.8,47503,56379,tcp,0.053878068923950195,90,92,6614,85284,3377.9978316761144,982069.3476354206,12663260.09128201,0.0006018997578138716,0.0005853516714913505,73.4888888888889,927.0,182,91898,1705666.179864679
59.166.0.0,149.171.126.6,2914,33646,tcp,0.012004852294921875,38,40,3046,19906,6497.3727359389895,2029845.882427709,13265302.736574516,0.00031264408214672193,0.00029476483662923175,80.15789473684211,497.65,78,22952,1911893.577375278
59.166.0.3,149.171.126.4,44881,53,udp,0.0010120868682861328,2,2,162,194,3952.229917550059,1280522.4932862192,1533465.2080094228,9.059906005859375e-06,5.0067901611328125e-06,81.0,97.0,4,356,351748.4626619552
59.166.0.3,149.171.126.6,11932,21,tcp,0.02465200424194336,52,54,3766,4606,4299.853227335151,1222131.8682372966,1494726.33698911,0.00047733736973182826,0.00045513207057736954,72.42307692307692,85.29629629629629,106,8372,339607.27565330087
59.166.0.3,149.171.126.6,40670,25740,tcp,0.0028400421142578125,6,8,416,1954,4929.50436534587,1171813.6091336468,5504143.731363331,0.0005084037780761719,0.0003311634063720703,69.33333333333333,244.25,14,2370,834494.6675621222
59.166.0.3,149.171.126.6,13964,11922,tcp,0.004642963409423828,8,12,552,9016,4307.593714696519,951116.6922049912,15534905.972681524,0.0006185599735804967,0.0003794540058482777,69.0,751.3333333333334,20,9568,2060752.8331108144
59.166.0.3,149.171.126.6,34400,23183,tcp,0.006433963775634766,14,6,9152,416,3108.5036685688874,11379610.229896983,517255.01044986286,0.0004949202904334435,0.0011655807495117188,653.7142857142857,69.33333333333333,20,9568,1487108.155043356
59.166.0.9,149.171.126.5,43148,53,udp,0.001043081283569336,2,2,178,210,3834.7922285714285,1365186.0333714285,1610612.736,9.059906005859375e-06,6.9141387939453125e-06,89.0,105.0,4,388,371974.84617142857
59.166.0.9,149.171.126.0,6930,25,tcp,0.11579012870788574,52,42,38100,4052,811.8135893703195,2632348.7451071637,279954.77992583276,0.0022637049357096353,0.002812048284018912,732.6923076923077,96.47619047619048,94,42152,364037.9406291245
59.166.0.7,149.171.126.0,8055,5190,tcp,0.00454401969909668,22,14,1822,1952,7922.500865732724,3207732.5727477833,3436604.819980062,0.00021638189043317522,0.0002929980938251202,82.81818181818181,139.42857142857142,36,3774,830542.1740909807
59.166.0.3,149.171.126.5,9584,2737,tcp,0.01993703842163086,48,50,3742,31306,4915.474301021262,1501526.925258903,12561945.997369114,0.0004174049864424036,0.00039424215044294087,77.95833333333333,626.12,98,35048,1757934.1153285021
59.166.0.3,149.171.126.6,11243,45021,tcp,0.03577589988708496,68,70,5102,60580,3857.3453200493154,1140879.7578487888,13546549.535570292,0.0005292963625779792,0.0005107098731441774,75.02941176470588,865.4285714285714,138,65682,1835928.661677385
175.45.176.2,149.171.126.11,65316,80,tcp,0.9074537754058838,10,8,726,482,19.83572109989735,6400.326008233545,4249.252253400232,0.10071497493320042,0.11566999980381557,72.6,60.25,18,1208,1331.197282704222
59.166.0.7,149.171.126.0,38533,38708,tcp,0.048909902572631836,90,92,6614,85284,3721.1278376547093,1081825.9128900329,13949567.758529415,0.0005457642373074307,0.0005308559962681361,73.4888888888889,927.0,182,91898,1878924.2089274311
59.166.0.7,149.171.126.6,40219,10413,tcp,0.016835927963256836,38,40,3046,19906,4632.949260072222,1447380.8662748707,9458819.279076684,0.0004467319797825169,0.00041797222235263925,80.15789473684211,497.65,78,22952,1363275.0181689442
59.166.0.5,149.171.126.1,40086,12388,tcp,0.018113136291503906,48,50,3742,31306,5410.437950823988,1652723.1683251725,13826871.060285369,0.00037440340569678773,0.0003552485485466159,77.95833333333333,626.12,98,35048,1934949.2785763175
175.45.176.2,149.171.126.17,36058,80,tcp,0.8961181640625,10,6,990,364,17.85478817599782,8838.120147118922,3249.5714480316033,0.082478576236301,0.16570701599121093,99.0,60.666666666666664,16,1354,1510.9614493938157
59.166.0.5,149.171.126.2,35453,41577,tcp,0.03960704803466797,70,72,5238,60716,3585.220485902097,1057993.5157833907,12263675.888565168,0.0005694472271463145,0.0005506361034554495,74.82857142857142,843.2777777777778,142,65954,1665208.67554357
175.45.176.1,149.171.126.13,62621,179,tcp,0.911175012588501,20,8,17586,482,30.729552076342088,154402.82937558627,4231.898314513396,0.045933158774124946,0.10806645665849958,879.3,60.25,28,18068,19829.34096126246
59.166.0.3,149.171.126.7,14041,111,udp,0.0044481754302978516,4,4,632,368,1798.490218148684,1136645.8178699685,661844.4002787158,0.0011786619822184246,0.0009940465291341145,158.0,92.0,8,1000,224811.27726858552
59.166.0.3,149.171.126.7,37073,35258,udp,0.001650094985961914,4,4,584,368,4848.205750614073,2831352.1583586186,1784139.716225979,0.00042398770650227863,0.00019637743631998697,146.0,92.0,8,952,576936.4843230747
59.166.0.3,149.171.126.7,16569,36885,tcp,0.00496983528137207,18,18,4024,2744,7243.7008395298635,6477478.261837371,4417047.800815543,0.00027263865751378676,0.0002605915069580078,223.55555555555554,152.44444444444446,36,6768,1361815.7578316142
59.166.0.9,149.171.126.4,15900,53,udp,0.0010640621185302734,2,2,178,210,3759.1790275599374,1338267.7338113377,1578855.1915751738,9.059906005859375e-06,6.9141387939453125e-06,89.0,105.0,4,388,364640.3656733139
59.166.0.9,149.171.126.2,17548,80,tcp,1.0070829391479492,14,18,1908,10456,31.774940033314298,15156.64639589092,83059.69324708357,0.07743639212388259,0.059210286420934344,136.28571428571428,580.8888888888889,32,12364,12277.042455371813
59.166.0.4,149.171.126.7,62634,5190,tcp,0.005067110061645508,22,14,1822,1952,7104.641415329601,2876590.368606785,3081835.56504964,0.00024129095531645275,0.0002935482905461238,82.81818181818181,139.42857142857142,36,3774,744803.2417070532
59.166.0.6,149.171.126.4,1402,53,udp,0.0010800361633300781,2,2,178,210,3703.5796909492274,1318474.369977925,1555503.4701986755,9.059906005859375e-06,7.867813110351562e-06,89.0,105.0,4,388,359247.23002207506
59.166.0.6,149.171.126.9,21398,80,tcp,5.42185115814209,354,746,24554,1099826,202.88273652590232,36229.69245568731,1622805.1533260876,0.015358467615359903,0.007276966427796639,69.36158192090396,1474.2975871313672,1100,1124380,207379.35572272187
59.166.0.0,149.171.126.5,57550,22,tcp,0.02008199691772461,108,114,11232,14122,11054.677525822153,4474455.422343583,5625735.3520598365,0.00018470978068414135,0.00017245258905191336,104.0,123.87719298245614,222,25354,1262523.8468004274
59.166.0.8,149.171.126.4,55063,16405,tcp,0.051931142807006836,90,92,6614,85284,3504.6407639510594,1018887.6489130685,13138012.435727566,0.0005799223867694983,0.0005646721347347721,73.4888888888889,927.0,182,91898,1769612.5105800794
59.166.0.8,149.171.126.8,29791,26494,tcp,0.041979074478149414,38,40,3046,19906,1858.0685965480227,580479.686675413,3793509.075167686,0.0011262442614581134,0.0010616167997702574,80.15789473684211,497.65,78,22952,546748.5952303874
59.166.0.8,149.171.126.7,54599,22,tcp,0.38877105712890625,62,58,6920,8938,308.664952803344,142397.4315599427,183923.1565437526,0.00637329601850666,0.006807352367200349,111.61290322580645,154.10344827586206,120,15858,40790.073512961906
59.166.0.7,149.171.126.5,55102,53,udp,0.0010819435119628906,2,2,178,210,3697.0506831203174,1316150.043190833,1552761.2869105332,9.059906005859375e-06,6.9141387939453125e-06,89.0,105.0,4,388,358613.91626267077
59.166.0.7,149.171.126.7,29454,80,tcp,1.1498808860778809,14,18,1908,10456,27.828969406690927,13274.418406991572,72744.92602909009,0.0884260030893179,0.06761099310482249,136.28571428571428,580.8888888888889,32,12364,10752.418054510206
59.166.0.2,149.171.126.0,29102,57254,tcp,0.050807952880859375,90,92,6614,85284,3582.116375103236,1041411.7672497935,13428448.920189204,0.0005672460191705254,0.0005513285542582418,73.4888888888889,927.0,182,91898,1808732.5859298746
59.166.0.2,149.171.126.6,30683,28707,tcp,0.013009071350097656,38,40,3046,19906,5995.816142511546,1873154.4584707867,12241304.218752291,0.0003423239733721759,0.0003195664821526943,80.15789473684211,497.65,78,22952,1764307.3346528846
59.166.0.2,149.171.126.9,30870,53,udp,0.00102996826171875,2,2,178,210,3883.614814814815,1382566.874074074,1631118.2222222222,9.059906005859375e-06,5.0067901611328125e-06,89.0,105.0,4,388,376710.63703703706
59.166.0.2,149.171.126.0,54119,25,tcp,0.024267196655273438,52,42,38100,4052,3873.5417747386623,12560165.244046215,1335795.0018077497,0.00046917971442727484,0.0005800026219065596,732.6923076923077,96.47619047619048,94,42152,1736995.0307317458
59.166.0.4,149.171.126.5,31825,5190,tcp,0.004446983337402344,22,14,1822,1952,8095.375509328758,3277727.595110444,3511593.9987132745,0.0002117611113048735,0.0002911641047551082,82.81818181818181,139.42857142857142,36,3774,848665.1992279649
175.45.176.2,149.171.126.11,5551,80,tcp,1.0530500411987305,10,6,726,364,15.193959806303733,5515.407409688255,2765.3006847472793,0.11690288119845921,0.17037582397460938,72.6,60.666666666666664,16,1090,1035.0885118044419
59.166.0.6,149.171.126.7,1936,52004,tcp,0.021916866302490234,48,50,3742,31306,4471.44215999826,1365888.6989970193,11427181.082522899,0.00045970145692216587,0.00043424294919383767,77.95833333333333,626.12,98,35048,1599133.7226899897
59.166.0.6,149.171.126.6,3600,47605,tcp,0.11588907241821289,68,70,5102,60580,1190.7938955796853,352198.86697087274,4181930.098215498,0.0017249868876898467,0.0016720571379730668,75.02941176470588,865.4285714285714,138,65682,566766.1206482963
175.45.176.2,149.171.126.13,14037,111,tcp,1.6420838832855225,10,8,724,482,10.961681180370123,3527.225410927986,2348.2357017503996,0.17992210388183594,0.20723898070199148,72.4,60.25,18,1206,734.4326390847982
59.166.0.3,149.171.126.1,2753,53,udp,0.0010600090026855469,2,2,178,210,3773.552856500225,1343384.8169140802,1584892.1997300945,9.5367431640625e-07,8.106231689453125e-06,89.0,105.0,4,388,366034.62708052184
59.166.0.3,149.171.126.2,4475,80,tcp,1.273972988128662,14,18,1908,10456,25.11827197137419,11981.41573034549,65659.16293317213,0.09796991715064415,0.07490752725040212,136.28571428571428,580.8888888888889,32,12364,9705.072332939704
59.166.0.8,149.171.126.8,48875,53,udp,0.0010840892791748047,2,2,178,210,3689.733010776336,1313544.9518363755,1549687.864526061,9.059906005859375e-06,5.9604644775390625e-06,89.0,105.0,4,388,357904.1020453046
59.166.0.8,149.171.126.5,42332,25,tcp,0.024260997772216797,52,42,38204,4052,3874.5314962951315,12597668.19442206,1336136.3083393935,0.0004685532812978707,0.0005787756384872809,734.6923076923077,96.47619047619048,94,42256,1741725.5628451817
59.166.0.9,149.171.126.7,41135,3401,tcp,0.016937971115112305,48,50,3742,31306,5785.816927776135,1767389.9545908815,14786186.509466099,0.00035382838959389544,0.00033251120119678733,77.95833333333333,626.12,98,35048,2069197.0580071225
59.166.0.9,149.171.126.9,14187,38174,tcp,0.03589606285095215,68,70,5102,60580,3844.4327605789094,1137060.6344622374,13501202.123818569,0.0005310756057056029,0.0005137091097624406,75.02941176470588,865.4285714285714,138,65682,1829782.8447851008
59.166.0.7,149.171.126.3,11207,13988,tcp,0.04093194007873535,48,50,3742,31306,2394.2183002195934,731360.3983201403,6118644.743402007,0.0008641658945286527,0.0008135717742297114,77.95833333333333,626.12,98,35048,856250.6427152684
59.166.0.7,149.171.126.7,34872,10436,tcp,0.11988496780395508,68,70,5102,60580,1151.1034496473985,340459.6985565813,4042541.853892139,0.0017847303134291919,0.0017301448877306952,75.02941176470588,865.4285714285714,138,65682,547875.1940560901
59.166.0.0,149.171.126.7,9615,53,udp,0.0010859966278076172,2,2,178,210,3683.25268935236,1311237.95740944,1546966.1295279912,9.059906005859375e-06,6.9141387939453125e-06,89.0,105.0,4,388,357275.5108671789
59.166.0.0,149.171.126.0,11161,80,tcp,1.1399970054626465,14,18,1908,10456,28.070249173166378,13389.508855600363,73375.63133865691,0.08766546616187462,0.0670303456923541,136.28571428571428,580.8888888888889,32,12364,10845.642524282159
175.45.176.1,149.171.126.13,47085,179,tcp,1.062356948852539,10,8,650,482,16.943457676294166,4894.776662040536,3629.6651555439053,0.11396389537387425,0.12909327234540666,65.0,60.25,18,1132,1065.5552271980553
59.166.0.4,149.171.126.0,13753,111,udp,0.004821062088012695,4,4,632,376,1659.3853914247563,1048731.567380446,623928.9071757084,0.0012412865956624348,0.0010859966278076172,158.0,94.0,8,1008,209082.55931951932
59.166.0.4,149.171.126.0,36872,13187,udp,0.0017468929290771484,4,4,592,368,4579.559437696193,2711099.1871161456,1685277.8730721988,0.00043662389119466144,0.00023031234741210938,148.0,92.0,8,960,549547.1325235431
59.166.0.4,149.171.126.0,16555,15189,tcp,0.30272793769836426,26,28,4968,3424,178.37798655307847,131286.19810306578,90483.8853270727,0.012095394134521485,0.011192551365605107,191.07692307692307,122.28571428571429,54,8392,27721.26042876731
59.166.0.4,149.171.126.5,15491,5190,tcp,0.12388896942138672,22,14,1822,1952,290.5827707513837,117653.73517978247,126048.34855704465,0.005899474734351749,0.00947277362530048,82.81818181818181,139.42857142857142,36,3774,30462.760467103388
59.166.0.6,149.171.126.6,34580,53,udp,0.0010979175567626953,2,2,178,210,3643.2608034744844,1297000.8460369164,1530169.5374592834,9.059906005859375e-06,6.9141387939453125e-06,89.0,105.0,4,388,353396.29793702497
59.166.0.6,149.171.126.7,36220,80,tcp,1.0646920204162598,12,18,1772,10456,28.177162432635665,13314.648488168106,78565.44277217027,0.09675899418917569,0.06259964494144216,147.66666666666666,580.8888888888889,30,12228,11485.011407542297
59.166.0.0,149.171.126.9,36661,53,udp,0.001046895980834961,2,2,178,210,3820.8189478478707,1360211.5454338419,1604743.9580961056,6.9141387939453125e-06,6.9141387939453125e-06,89.0,105.0,4,388,370619.43794124346
59.166.0.0,149.171.126.2,62845,80,tcp,1.1749389171600342,14,18,1908,10456,27.23545839927387,12991.313656453636,71193.4882557019,0.09035198505108173,0.06908493883469526,136.28571428571428,580.8888888888889,32,12364,10523.100239019443
59.166.0.9,149.171.126.4,63032,53,udp,0.0011310577392578125,2,2,178,210,3536.512647554806,1258998.502529511,1485335.3119730186,9.059906005859375e-06,7.152557373046875e-06,89.0,105.0,4,388,343041.72681281617
59.166.0.9,149.171.126.1,64520,80,tcp,1.2187349796295166,14,18,1908,10456,26.256733855072973,12524.46204886981,68635.10229716076,0.09372247182405911,0.07166053267086253,136.28571428571428,580.8888888888889,32,12364,10144.94554325382
59.166.0.4,149.171.126.1,59392,53,udp,0.0010390281677246094,2,2,178,210,3849.7512620468106,1370511.4492886646,1616895.5300596603,9.059906005859375e-06,6.9141387939453125e-06,89.0,105.0,4,388,373425.8724185406
59.166.0.4,149.171.126.9,59124,80,tcp,5.901836156845093,362,746,25098,1099826,187.7381836015415,34020.59878723096,1490825.5272039636,0.016347720682455893,0.007921279356783668,69.33149171270718,1474.2975871313672,1108,1124924,190605.7657488993
59.166.0.0,149.171.126.2,57097,37861,tcp,0.02092289924621582,48,50,3742,31306,4683.863304351789,1430776.8559089303,11970042.824982623,0.00043840611234624333,0.00041404062387894613,77.95833333333333,626.12,98,35048,1675102.4601114441
